conn_rate,packets_per_conn,bytes_per_conn,port_entropy,ip_entropy,diff_dest_ports,inter_arrival_time_std,duration_std,mean_duration,syn_ratio,rst_ratio,success_rate,valid_payload_ratio,suspicious_history_ratio,label,tool
0.03333333333333333,3.5,72.0,0.6931471805599453,0.6931471805599453,2,0.0,0.18412707028707104,0.2814715,0.5,0.0,0.0,0.5,0.0,1,masscan_20
0.21666666666666667,18.615384615384617,11402.076923076924,1.7326587201992076,1.6924088629865501,7,10.11512370833445,29.104023936953112,8.430542615384615,0.23076923076923078,0.0,0.7692307692307693,0.6923076923076923,0.07692307692307693,0,benign
0.43333333333333335,23.846153846153847,20808.384615384617,1.8191718193713318,1.4531084284149927,9,11.455775338732302,8.829528528897736,2.5532567307692307,0.34615384615384615,0.0,0.6538461538461539,0.6538461538461539,0.15384615384615385,0,benign
0.5333333333333333,17.46875,13045.8125,1.8192239426753698,2.03094656149357,9,9.21562689699066,21.033369385019686,6.84800709375,0.34375,0.0,0.65625,0.5625,0.09375,0,benign
0.43333333333333335,21.307692307692307,16167.461538461539,1.723481401929552,1.4605547031427308,8,18.09043910623808,0.6655046737287379,0.47308492307692307,0.23076923076923078,0.0,0.7307692307692307,0.7307692307692307,0.11538461538461539,0,benign
0.3,29.666666666666668,22850.833333333332,1.242453324894,1.0114042647073516,4,4.94757455415297,0.734494080328624,0.5920355555555555,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0,benign
0.16666666666666666,36.1,27411.1,1.3321790402101223,1.0549201679861442,4,4.64181945141992,0.7784010938113247,0.761631,0.2,0.0,0.8,0.8,0.2,0,benign
0.13333333333333333,4.25,274.375,0.9743147528693494,1.3862943611198906,3,7.497178759235368,60.18248628802798,21.335869750000004,0.5,0.0,0.5,0.5,0.0,0,benign
0.26666666666666666,6.75,895.6875,0.8314025204956377,1.1240357221909014,3,10.071890962116544,33.8337398051111,20.776056875000002,0.125,0.0,0.875,0.8125,0.0,0,benign
0.55,9.333333333333334,1689.0,1.2894996786883968,1.8314203985815687,5,4.146052938576295,3.5796300405838393,1.2030964848484849,0.15151515151515152,0.0,0.8484848484848485,0.7575757575757576,0.0,0,benign
0.16666666666666666,3.6,243.4,0.5004024235381879,0.639031859650177,2,9.467626271461093,0.0681203061502222,0.114544,0.2,0.0,0.8,0.8,0.0,0,benign
0.11666666666666667,3.7142857142857144,217.14285714285714,0.0,0.0,1,7.537229129645255,0.03712350585737906,0.12497485714285715,0.0,0.0,1.0,1.0,0.0,0,benign
0.03333333333333333,4.0,206.0,0.0,0.0,1,0.0,0.00015839191898577823,0.068806,0.0,0.0,1.0,1.0,0.0,0,benign
0.13333333333333333,41.625,33274.875,1.2130075659799042,1.0397207708399179,4,6.881708757667603,1.558894373710459,1.006766125,0.125,0.0,0.875,0.875,0.125,1,zmap_22
0.06666666666666667,13.25,2020.75,1.0397207708399179,0.6931471805599453,3,1.5170310704579506,2.1290300607026627,1.65564825,0.25,0.0,0.75,0.75,0.25,1,zmap_22
0.03333333333333333,4.0,206.0,0.0,0.0,1,0.0,0.0024267904730322296,0.06103,0.0,0.0,1.0,1.0,0.0,1,zmap_22
0.06666666666666667,4.0,206.0,0.0,0.0,1,0.046556305150197125,0.007171441533378538,0.0653155,0.0,0.0,1.0,1.0,0.0,1,zmap_22
97.91666666666667,2.001191489361702,0.5033191489361702,8.677900345503254,0.008000661118386274,5873,1.5351187360237548,1.1737826356813748,0.015329297021276599,0.9998297872340426,0.0,0.00017021276595744682,0.0,0.9991489361702127,1,masscan_100
69.05,2.0036205648081102,1.254405020516534,8.322139613759033,0.027008110325356775,4131,1.1383660771328692,1.0400980383733436,0.03618375693941588,0.997827661115134,0.0009654839488293508,0.0012068549360366883,0.0004827419744146754,0.9958966932174752,1,masscan_100
79.65,2.000627746390458,0.0,8.47198659857816,0.0,4779,0.020356385827087046,0.00020626913344454388,8.800585896631096e-06,0.9997907512031806,0.0002092487968194183,0.0,0.0,0.9997907512031806,1,masscan_100
